unix,iso_utc,price
1760062324,2025-10-10T02:12:04+00:00,0.7235
1760062383,2025-10-10T02:13:03+00:00,0.722
1760062444,2025-10-10T02:14:04+00:00,0.7275
1760062504,2025-10-10T02:15:04+00:00,0.7245
1760062564,2025-10-10T02:16:04+00:00,0.7255
1760062625,2025-10-10T02:17:05+00:00,0.725
1760062684,2025-10-10T02:18:04+00:00,0.7245
1760062743,2025-10-10T02:19:03+00:00,0.7235
1760062805,2025-10-10T02:20:05+00:00,0.7245
1760062865,2025-10-10T02:21:05+00:00,0.7015
1760062924,2025-10-10T02:22:04+00:00,0.6995
1760062983,2025-10-10T02:23:03+00:00,0.6775
1760063043,2025-10-10T02:24:03+00:00,0.667
1760063104,2025-10-10T02:25:04+00:00,0.6445
1760063163,2025-10-10T02:26:03+00:00,0.6495
1760063223,2025-10-10T02:27:03+00:00,0.6495
1760063285,2025-10-10T02:28:05+00:00,0.5835
1760063345,2025-10-10T02:29:05+00:00,0.662
1760063410,2025-10-10T02:30:10+00:00,0.659
1760063464,2025-10-10T02:31:04+00:00,0.6785
1760063523,2025-10-10T02:32:03+00:00,0.6825
1760063584,2025-10-10T02:33:04+00:00,0.6915
1760063645,2025-10-10T02:34:05+00:00,0.6925
1760063713,2025-10-10T02:35:13+00:00,0.69
1760063765,2025-10-10T02:36:05+00:00,0.661
1760063823,2025-10-10T02:37:03+00:00,0.6835
1760063883,2025-10-10T02:38:03+00:00,0.6745
1760063945,2025-10-10T02:39:05+00:00,0.65
1760064015,2025-10-10T02:40:15+00:00,0.6455
1760064063,2025-10-10T02:41:03+00:00,0.6405
1760064122,2025-10-10T02:42:02+00:00,0.6395
1760064184,2025-10-10T02:43:04+00:00,0.6335
1760064247,2025-10-10T02:44:07+00:00,0.6535
1760064305,2025-10-10T02:45:05+00:00,0.6855
1760064364,2025-10-10T02:46:04+00:00,0.69
1760064423,2025-10-10T02:47:03+00:00,0.696
1760064483,2025-10-10T02:48:03+00:00,0.6955
1760064543,2025-10-10T02:49:03+00:00,0.6945
1760064603,2025-10-10T02:50:03+00:00,0.694
1760064664,2025-10-10T02:51:04+00:00,0.7015
1760064723,2025-10-10T02:52:03+00:00,0.687
1760064784,2025-10-10T02:53:04+00:00,0.669
1760064845,2025-10-10T02:54:05+00:00,0.6875
